om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,fc,date_tim,hour,year,length,width,cas,area_pth,ma,ed,id,total_pp,total_ml,ml_und18,ml18t44,ml45t64,ml_ovr65,totl_fml,fml_un18,fml1844,fml4564,fml_ov65,white,black,ttl_hsn_u,mobl_hms,mdn_incm,pop_d,pop_under18,pop18to44,pop45to64,PopOver65
849,2003,5,"06",2003/05/06,22:45:00,3,TX,48,40,2,5,0,0.39,0,32.68,-95.45,32.82,-94.52,54.4,880,0,2003/05/07 03:45:00+00,22,2003,87548.096,631.987910937352,5,55329338.2975827,May,3647785501461.1,955,1390.10100191916,675.596767946896,171.262461102795,211.187613713439,179.176560639852,113.97013249081,714.504233972266,158.304719631826,221.873628322927,193.353306595858,140.972579421656,1182.69870529961,145.089648501428,662.266987015623,155.035921259532,45421.0892894622,25.1241212111133,329.56718073462,433.061242036366,372.52986723571,254.942711912466
968,2003,5,"07",2003/05/07,08:25:00,3,MS,28,34,2,6,0,3,0,33.95,-88.93,33.87,-88.5,27.5,440,0,2003/05/07 13:25:00+00,8,2003,44256.85,315.993955468676,6,13984897.0880839,May,922004607446.509,956,126.802147140248,61.1471448588592,17.0508349951032,22.4519176286978,15.0227975240839,6.62159471097435,65.6550022813884,17.8564278105555,22.9490988416998,15.4127786648571,9.43669696427604,75.9761717351046,49.750215139227,53.1528926143323,17.2316777034877,41540.439343622,9.06707760104236,34.9072628056587,45.4010164703976,30.435576188941,16.0582916752504
1130,2003,5,"08",2003/05/08,16:10:00,3,OK,40,42,4,134,0,370,0,35.33,-97.53,35.47,-97.25,17.3,700,0,2003/05/08 21:10:00+00,16,2003,27841.582,502.717656427439,134,13996454.8542724,May,1371650248555.27,957,7639.61988765441,3728.84526723196,1047.10955075596,1529.8102444053,849.697626113471,302.227845957235,3910.77462042244,1061.87150970754,1533.36758183756,911.049513587705,404.486015289632,6188.92783344539,395.968028884429,3001.64196736685,162.380317645435,70345.9781213333,545.825351290469,2108.9810604635,3063.17782624287,1760.74713970118,706.713861246866
741,2003,5,"08",2003/05/08,17:56:00,3,KS,20,35,3,3,0,2.5,0,37.8,-95.95,38,-95.5,23,350,0,2003/05/08 22:56:00+00,17,2003,37014.82,251.358828213719,3,9304001.78174174,May,804592418563.646,958,81.9268159430281,38.7538657961885,8.87894457459293,11.6156950344202,9.8068607900099,8.45236539716545,43.1729501468396,9.18912417611666,12.0382361243427,10.1192131346975,11.8263767116827,79.2303336168664,0.119362830999597,43.9211833191311,3.88836652399123,35869.5671248216,8.80554602900034,18.0680687507096,23.6539311587629,19.9260739247074,20.2787421088481
1015,2003,5,"08",2003/05/08,18:38:00,3,KS,20,44,2,6,0,6.4,0,38.97,-95.23,38.97,-95.23,0.7,250,0,2003/05/08 23:38:00+00,18,2003,1126.538,179.542020152657,6,202260.908298733,May,13334777380.4247,959,16.8327144878359,7.99891795572331,1.96619068735119,4.05749097056782,1.51368456307861,0.461551734725696,8.83379653211262,2.0952544036835,4.27308745409184,1.6038915538325,0.861563120504788,13.5331821361195,1.21600051177755,7.99631712268468,1.08599876830457,39057.4015,83.2227771022095,4.06144509103469,8.33057842465965,3.1175761169111,1.32311485523048
1016,2003,5,"08",2003/05/08,18:38:00,3,KS,20,43,2,3,0,1.1,0,38.02,-95.3,38.13,-95.08,15,800,0,2003/05/08 23:38:00+00,18,2003,24140.1,574.534464488501,3,13869319.4261989,May,914384734657.694,960,45.1951021264321,22.9088553214789,6.09217627650228,7.61208319057796,5.66077466610842,3.54382118829026,22.2862468049532,5.93445348009497,6.91065733866344,5.54858833107939,3.8925476551154,44.0691659171227,0.106635909868225,19.4953019484472,3.38896810948542,47064.194348761,3.25863877942413,12.0266297565972,14.5227405292414,11.2093629971878,7.43636884340565
1049,2003,5,"09",2003/05/09,20:25:00,3,MO,29,71,1,1,0,1,0,38.62,-94.53,38.67,-94.53,3,50,0,2003/05/10 01:25:00+00,20,2003,4828.02,35.9084040305313,1,173366.492827486,May,8522662539.34212,961,2.69656232565793,1.35032053395632,0.369296444240306,0.438918013220136,0.384871886784168,0.157234189711713,1.34624179170161,0.346465029052937,0.437271035639763,0.384642393667415,0.177863333341493,2.61515597481885,0.017547991374311,1.09262342525715,0.071713128056002,66144.4145897162,15.5541147639252,0.715761473293243,0.876189048859899,0.769514280451583,0.335097523053206
1138,2003,5,"09",2003/05/09,21:10:00,3,OK,40,49,1,8,0,10,0,35.52,-97.65,35.52,-97.6,1.8,880,0,2003/05/10 02:10:00+00,21,2003,2896.812,631.987910937352,8,1830750.16425825,May,89999316415.4528,962,4311.17149524034,2051.25739113496,497.83735459266,949.147978680495,380.467227025862,223.804830835945,2259.91410410538,444.005230947863,1021.0310264845,455.112286241636,339.765560431382,3611.99935468495,242.12629668214,1846.70468829935,18.7339883318087,46216.7354076043,2354.86609773817,941.842585540523,1970.179005165,835.579513267498,563.570391267326
1137,2003,5,"09",2003/05/09,21:29:00,3,OK,40,51,3,2,0,7,0,35.55,-97.48,35.63,-97.2,17.8,1320,0,2003/05/10 02:29:00+00,21,2003,28646.252,947.981866406027,2,27156127.4364974,May,2348410368518.19,963,1481.54628691841,725.050890513995,203.320984108905,225.165966967863,212.015665184165,84.548274253062,756.495396404414,189.40415670058,251.174640821922,215.020307367211,100.896291514701,1057.67727506654,307.107508734476,583.174736616806,82.8829250469831,75134.1529936036,54.55661122459,392.725140809485,476.340607789786,427.035972551376,185.444565767763
1158,2003,5,"10",2003/05/10,14:45:00,3,KY,21,29,3,17,0,5.5,0,38.62,-83.72,38.57,-83.2,25,200,0,2003/05/10 19:45:00+00,14,2003,40233.5,143.633616122125,17,5778883.09424953,May,499746843828.351,964,116.925369101955,57.61653633076,14.361838133233,21.3495070463834,14.6549551595506,7.25023599159294,59.3088327711952,13.5509913780459,21.2876872395865,14.9125819796949,9.55757217386797,111.913837652023,3.25577792540428,53.4005151606909,11.9597707156823,32520.6036063778,20.2332124036746,27.9128295112789,42.6371942859698,29.5675371392455,16.8078081654609
207,2003,5,"10",2003/05/10,17:08:00,3,MO,29,83,2,6,0,5,0,39.93,-91.83,40.15,-91.5,20,200,0,2003/05/10 22:08:00+00,17,2003,32186.8,143.633616122125,6,4623106.47539962,May,304794911552.565,965,52.6551194096666,26.1265780338201,6.64109706082829,10.171409066752,5.808202263255,3.50586964298486,26.5285413758465,5.71755497054759,10.2891838578348,5.76531021427333,4.75649233319071,50.7490449159473,0.948668682863638,21.8773228101242,3.58604528385226,46023.10801826,11.3895536885975,12.3586520313759,20.4605929245868,11.5735124775283,8.26236197617558
208,2003,5,"10",2003/05/10,17:36:00,3,IL,17,41,2,4,0,1.1,0,40.13,-91.5,40.73,-90.57,69.2,300,0,2003/05/10 22:36:00+00,17,2003,111366.328,215.450424183188,4,23993922.607324,May,1581885590957.81,966,138.419600543864,68.4624807458995,17.1497532429754,22.4316057588366,18.1706001098615,10.710521634226,69.9571197979644,16.5756782259376,21.9361038744868,17.753581627288,13.6917560702521,137.146101802673,0.167591792616389,61.9317338446317,4.3094940295471,50507.7507384098,5.76894419512764,33.725431468913,44.3677096333234,35.9241817371495,24.4022777044781
917,2003,5,"10",2003/05/10,19:15:00,3,WI,55,1,1,1,0,0.2,0,42.68,-90.4,42.77,-90.3,7.8,200,0,2003/05/11 00:15:00+00,19,2003,12552.852,143.633616122125,1,1803011.52540585,May,88635690409.1581,967,16.6740164071354,8.49646016145753,2.45181497107456,2.98768632648924,2.03849730584966,1.01846155804407,8.17755624567785,2.38792890249643,2.79869589731045,1.87694727687305,1.11398416899793,16.4817859501464,0.061790543277119,6.60056150858812,0.682661058996956,53719.9346,9.24787011740377,4.83974387357099,5.78638222379968,3.91544458272271,2.132445727042
882,2003,5,"10",2003/05/10,20:33:00,3,IL,17,51,2,1,0,0,0,40.4,-89.8,40.42,-89.75,2.5,100,0,2003/05/11 01:33:00+00,20,2003,4023.35,71.8168080610627,1,288944.154712476,May,19049681972.0353,968,6.02629915875057,3.07812788784901,0.869646743417637,0.992447122329929,0.831215711164906,0.384818310936535,2.94817127090156,0.667923512961345,1.05326670118819,0.737411595169474,0.489569461582552,5.9848604847495,0.003954496458147,2.46806697864083,0.278779394790417,54841.3234,20.8562764135071,1.53757025637898,2.04571382351812,1.56862730633438,0.874387772519087
884,2003,5,"10",2003/05/10,20:45:00,3,IL,17,53,3,32,0,10,0,40.47,-89.68,40.65,-89.45,17.5,440,0,2003/05/11 01:45:00+00,20,2003,28163.45,315.993955468676,32,8899479.96514428,May,769610139495.661,969,852.089533320636,445.160496066633,95.0045697260466,179.053590801279,117.747287918926,53.3550476203815,406.929037254003,89.4790759965928,139.772750838017,114.189979297001,63.4872311223926,792.557241897444,42.4825184929038,326.770978188905,24.2977010334065,69741.488965439,95.7459915251151,184.483645722639,318.826341639295,231.937267215927,116.842278742774
886,2003,5,"10",2003/05/10,21:18:00,3,IL,17,56,2,4,0,0,0,40.67,-89.37,40.82,-89.2,12.5,300,0,2003/05/11 02:18:00+00,21,2003,20116.75,215.450424183188,4,4334162.32068715,May,285745229580.529,970,192.207196522782,92.4495736318948,24.9603685283364,34.5348532725815,20.0266634660733,12.9276883649036,99.7576228908876,24.3075716258922,34.8909458142818,20.3333760622078,20.2257293885058,188.813866056923,0.616827708903784,73.8296619168126,2.05473478381472,65886.6203746484,44.3470230926445,49.2679401542286,69.4257990868633,40.3600395282811,33.1534177534093
120,2003,5,"11",2003/05/11,00:18:00,3,KY,21,30,3,2,0,0.4,0,37.42,-87.27,37.42,-87.23,1.8,80,0,2003/05/11 05:18:00+00,0,2003,2896.812,57.4534464488501,2,166431.833114386,May,14392709102.2565,971,2.85236133433397,1.43714308762602,0.362467756676231,0.488505408583627,0.371664658515388,0.214505263850772,1.41521824670796,0.283721611106099,0.475210031597867,0.409130353203867,0.247156250800121,2.74932980744239,0.045740825458752,1.27523487131879,0.354786228611284,41504.1353,17.1383159156433,0.64618936778233,0.963715440181494,0.780795011719255,0.461661514650893
910,2003,5,"11",2003/05/11,02:10:00,3,KY,21,31,2,5,0,1,0,37.72,-86.02,37.78,-85.93,6.5,120,0,2003/05/11 07:10:00+00,2,2003,10460.71,86.1801696732752,5,901505.762702927,May,59435007752.7501,972,55.1862847190386,27.4844385985951,7.95594054508814,10.0685351615906,7.29281540394742,2.16714748796888,27.7018461204435,7.08437650019813,10.819616878771,7.21510715530915,2.58274558616526,47.3701922472912,3.91847454800737,21.3935897898644,3.56147593749304,67403.2202192397,61.2156760413568,15.0403170452863,20.8881520403616,14.5079225592566,4.74989307413414
931,2003,5,"11",2003/05/11,02:20:00,3,TN,47,39,3,1,0,2.2,0,35.95,-86.98,35.95,-86.95,1,300,0,2003/05/11 07:20:00+00,2,2003,1609.34,215.450424183188,1,346732.985654972,May,29984810629.7011,973,11.9763086155458,5.72485271004859,1.27792866030264,2.00489632371657,1.76710450059274,0.674923225436638,6.2514559054972,1.65354137667265,1.9564358780165,1.87417524906493,0.767303401743122,11.8335487491491,0.038641345309413,4.91034372337105,0.608514289207113,60239.2974040773,34.5404363329401,2.93147003697529,3.96133220173307,3.64127974965767,1.44222662717976
912,2003,5,"11",2003/05/11,03:30:00,3,KY,21,33,2,8,1,15,0,37.8,-84.9,37.82,-84.8,7,300,0,2003/05/11 08:30:00+00,3,2003,11265.38,215.450424183188,9,2427130.8995848,May,160017328565.096,974,99.4780456339026,46.4315138262039,12.2788445288395,17.0815228475535,11.189297137859,5.88184931195191,53.0465318076987,12.2147634205382,17.4576252395476,13.1928275101802,10.1813156374328,91.1964999572978,5.37785261046876,44.3202012118958,2.584439020871,45940.2220189706,40.9858593333058,24.4936079493777,34.5391480871011,24.3821246480391,16.0631649493847
267,2003,5,"16",2003/05/16,04:41:00,3,OK,40,68,1,2,0,1,0,36.2,-94.7,36.23,-94.67,3.2,200,0,2003/05/16 09:41:00+00,4,2003,5149.888,143.633616122125,2,739697.03606394,May,36363360167.8597,975,10.5710778305873,5.2605991026395,1.4596904606635,1.92052486013089,1.31548269139136,0.564901090453746,5.31047872794781,1.29826026087118,1.8774981051736,1.33183007280982,0.802890289093208,7.48807710134953,0.01246234705456,4.72186487894648,1.91749777095951,38996.6745,14.2910912376206,2.75795072153468,3.7980229653045,2.64731276420119,1.36779137954695
1029,2003,5,"16",2003/05/16,14:22:00,3,OK,40,79,0,1,0,0.03,0,35.28,-95.13,35.28,-95.08,2,40,0,2003/05/16 19:22:00+00,14,2003,3218.68,28.7267232244251,1,92462.1295079925,May,3556134909.47576,976,1.91064244201233,0.919239317567504,0.259289211857233,0.303603820813134,0.22282459613894,0.133521688758197,0.991403124444831,0.225977152504551,0.311351263098943,0.229047912679584,0.225026796161753,1.4804907651913,0.006176572033743,0.85454774770503,0.142895515420389,33475.2014,20.6640540530399,0.485266364361784,0.614955083912077,0.451872508818524,0.35854848491995
909,2003,5,"30",2003/05/30,19:51:00,3,IL,17,93,2,4,0,9.3,0,40.15,-89.08,40.1,-88.85,12.8,1100,0,2003/05/31 00:51:00+00,19,2003,20599.552,789.984888671689,4,16273334.7934067,May,1072878088665.03,977,130.088874229408,65.3223605461001,15.9587800551969,22.6265860235399,18.4749624252608,8.26203204210244,64.7665136833083,15.0164550662924,22.5007175674833,17.754403639394,9.49493741013855,128.256570359893,0.128186273987945,55.0258401155064,6.11013609453879,66263.3597502922,7.99398991546068,30.9752351214893,45.1273035910232,36.2293660646548,17.756969452241
485,2003,6,"07",2003/06/07,18:55:00,3,NC,37,17,0,2,0,0.03,0,36.52,-76.18,36.52,-76.18,3,100,0,2003/06/07 23:55:00+00,18,2003,4828.02,71.8168080610627,2,346732.985654972,Jun,13335505910.5341,978,0.112205711403845,0.055881092823791,0.01671909541709,0.020625822412576,0.014566231278194,0.003969943715932,0.056324618580053,0.015878860051453,0.020757625715629,0.014544939631273,0.005143193181697,0.100155731172676,0.007369962629827,0.041643283929652,0.009439532570918,67375.056,0.323608413522846,0.032597955468543,0.041383448128205,0.029111170909467,0.009113136897629
388,2003,6,"10",2003/06/10,17:05:00,3,IL,17,95,2,2,0,0,0,38.63,-90.07,38.63,-89.97,3.5,150,0,2003/06/10 22:05:00+00,17,2003,5632.69,107.725212091594,2,606782.724896201,Jun,40004332141.2741,979,270.52965785278,135.438686187529,32.0687164020707,54.285766866191,31.8208970075334,17.2633059117335,135.090971665251,29.720679342695,48.0825105509201,31.8680213586308,25.4197604130055,234.334160912577,23.8109338950095,109.557842305218,13.86588730474,55577.4457254016,445.842715609707,61.7893957447657,102.368277417111,63.6889183661642,42.6830663247391
1245,2003,6,"22",2003/06/22,17:43:00,3,NE,31,48,2,7,1,10,0,40.15,-97.72,40.15,-97.77,3,200,0,2003/06/22 22:43:00+00,17,2003,4828.02,143.633616122125,8,693465.971309944,Jun,45719236732.8847,980,2.3004131931602,1.11544517845598,0.279851579912057,0.309377956880382,0.294448831467183,0.231766810196355,1.18496801470422,0.290609205672132,0.30302550538644,0.286067678457439,0.305265625188212,2.26409457092444,0.001300304468733,1.09264975914394,0.024259632181855,45052.4656,3.31726903457824,0.570460785584189,0.612403462266822,0.580516509924622,0.537032435384567
495,2003,6,"23",2003/06/23,20:43:00,3,NE,31,55,4,0,1,3.7,0,42.5,-97.32,42.53,-97.07,13,1200,0,2003/06/24 01:43:00+00,20,2003,20921.42,861.801696732752,1,18030115.2540585,Jun,1766948297065.42,981,87.4902555629222,43.0644420072828,12.2023599130797,12.6996900146907,10.2342137879512,7.92817829156122,44.4258135556395,11.484242394372,11.9412349442637,9.47192997802216,11.5284062389816,86.7126090860574,0,38.1316485824029,0.624038157094414,46415.0924,4.85245126446035,23.6866023074516,24.6409249589544,19.7061437659734,19.4565845305429
432,2003,6,"24",2003/06/24,18:29:00,3,SD,46,30,4,4,0,3,0,44.28,-97.77,44.42,-97.72,10,1000,0,2003/06/24 23:29:00+00,18,2003,16093.4,718.168080610627,4,11557766.1884991,Jun,1132659164785.53,982,28.2169452732462,13.8092296538285,3.2099284367808,4.17681434156059,3.55704580072484,2.86544107476223,14.4077156194177,3.47272065164462,3.67260390828965,3.31187597045116,3.95051508903231,27.6121620826743,0,13.0951152566665,1.34660397117707,45312.3164,2.44138398485033,6.68264908842542,7.84941824985023,6.86892177117601,6.81595616379454
1161,2003,6,"24",2003/06/24,18:33:00,3,MN,27,11,2,5,0,15,0,44.67,-94.6,44.75,-94.62,5.5,880,0,2003/06/24 23:33:00+00,18,2003,8851.37,631.987910937352,5,5593958.83523354,Jun,368801842978.603,983,47.3217409680216,23.5774337205319,6.08960639246851,7.62338265745352,5.72044809552317,4.14399657508673,23.7443072474897,5.91069226610208,7.09594595998831,5.23269435579922,5.50497466560008,45.5228458178378,0.058527451443712,20.6707044060345,0.976482231207221,52768.0166157058,8.45943675344296,12.0002986585706,14.7193286174418,10.9531424513224,9.64897124068681
462,2003,6,"24",2003/06/24,20:50:00,3,SD,46,75,1,3,0,0.5,0,43.52,-97.03,43.55,-97,0.6,100,0,2003/06/25 01:50:00+00,20,2003,965.604,71.8168080610627,3,69346.5971309944,Jun,3409065015.73685,984,4.18766792749022,2.109093438328,0.658714167798219,0.773093943573607,0.499870379471108,0.177414947485063,2.07857448916222,0.649626897301218,0.753241449348943,0.455817266107966,0.219888876404098,4.11267459152556,0.003489655533709,1.47011548120841,0.080494595134253,71357.5608,60.3875042286473,1.30834106509944,1.52633539292255,0.955687645579074,0.397303823889161
1313,2003,6,"30",2003/06/30,11:10:00,3,LA,22,18,1,4,0,2,0,30.07,-90.57,30.07,-90.57,0.2,40,0,2003/06/30 16:10:00+00,11,2003,321.868,28.7267232244251,4,9246.21295079925,Jun,454542002.098247,985,0.096459424802938,0.049560483434373,0.012088501165392,0.018205823456276,0.013072331294572,0.006193827518134,0.046898941368565,0.01070320067089,0.017550184589802,0.011067094372979,0.007578461734893,0.063397078384457,0.032059737630335,0.039390281122771,0.005180255028784,47886.1656,10.4323170271132,0.022791701836282,0.035756008046078,0.024139425667551,0.013772289253027
541,2003,7,"13",2003/07/13,17:37:00,3,ND,38,24,1,1,0,0.25,0,47.47,-100.9,47.47,-100.58,29,40,0,2003/07/13 22:37:00+00,17,2003,46670.86,28.7267232244251,1,1340700.87786589,Jul,65908590304.2458,986,1.3708665307388,0.695231327304283,0.158390724525693,0.200702449687885,0.224871622639561,0.111266530451145,0.675635203434513,0.153130696109003,0.186177356699653,0.204621467691549,0.131705682934308,1.34262259921875,0.000301398963214,0.705639572046565,0.063859274699625,50699.4064384864,1.02249991282241,0.311521420634696,0.386879806387538,0.42949309033111,0.242972213385453
1352,2003,7,"21",2003/07/21,18:23:00,3,NY,36,5,2,7,0,1,0,42.2,-73.97,42.22,-73.87,1.5,150,0,2003/07/21 23:23:00+00,18,2003,2414.01,107.725212091594,7,260049.739241229,Jul,17144713774.8318,987,77.8548479711201,38.3841275798108,9.55194034522151,13.4833519749754,9.64518568835312,5.70364957126076,39.4707203913093,8.1030899851934,13.1647430763806,10.0593612214148,8.1435261083204,68.0544513620689,5.45283671548881,35.7810278844686,2.9719158951765,49686.3642216539,299.384449291449,17.6550303304149,26.6480950513561,19.704546909768,13.8471756795812
1035,2003,7,"21",2003/07/21,18:43:00,3,NY,36,13,2,1,0,0.2,0,42.4,-73.7,42.4,-73.7,1.3,50,0,2003/07/21 23:43:00+00,18,2003,2092.142,35.9084040305313,1,75125.4802252439,Jul,4952917312.72918,988,0.092746512119371,0.044369958344933,0.010842543837136,0.014515083311058,0.013329003907459,0.00568332728928,0.048376553774439,0.010928244371883,0.015916255222094,0.013435085884094,0.008096968296367,0.090226505947645,0.000787511487421,0.040347878509502,0.00193683009479,72909.8444,1.2345546656247,0.021770788209019,0.030431338533152,0.026764089791553,0.013780295585647
